"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","associatedOccurrences","recordNumber","identifier.1","habitat","georeferenceVerificationStatus","http...unknown.org.recordID","municipality","locality","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","name","gadm","otherCatalogNumbers","associatedTaxa","county","collectionCode","coordinateUncertaintyInMeters","georeferencedBy","occurrenceRemarks","reproductiveCondition","georeferenceSources","elevationAccuracy","datasetName","preparations","rightsHolder","institutionID","nomenclaturalCode","verbatimEventDate","language","type","identifiedBy","networkKeys","individualCount","lifeStage","higherGeography","island","eventRemarks","dateIdentified","dynamicProperties","verbatimLocality","identificationID","georeferencedDate","georeferenceProtocol","typeStatus","typifiedName","fieldNumber","locationRemarks","eventID","disposition","media_url"
"1846503366","Eugenia crenulata (Sw.) Willd.",18.9037,-70.7677,"cdc,gass84,inmafu","3c59bd42-7bfd-421b-8da4-275780390e4c","e1f6195c-b21b-4601-809e-bdf0488ee9a4","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T23:08:49.360+00:00","2024-08-01T23:10:42.255+00:00",320,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",1065,"NORTH_AMERICA","La Vega",2001,8,2,"2001-08-02",214,214,"2023-07-16T07:02:03.000+00:00","2024-08-01T23:10:42.255+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2055679","http://creativecommons.org/licenses/by/4.0/",FALSE,"2055679","none","none","a8dfdf0d-ceae-466f-ab90-393a0d2319be","baebb418-b4fe-49a5-91d4-4c11d597937f",FALSE,"Andrew Salywon; Neil Snow & Martin de la Cruz","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=16798e77-9d51-4040-9e16-f10deab2a075","1294","2055679","En un bosque de Pinus occidentalis con abundante Myrtaceae y Rubiaceae.","verbatimcoordinate source","0b39e8fb-3160-42e7-aca7-bd196e3b4dbb","Municipio de Constanza","Cordillera Central, Prov. La Vega, Municipio de Constanza, en la Hidroelectrica de Constanza.","1846503366","0b39e8fb-3160-42e7-aca7-bd196e3b4dbb","47801","DES00058541","DES","http://creativecommons.org/licenses/by-nc/3.0/","Joyce","3493ft.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","edb9860c-c481-4d19-88cc-224a536ebcd4","Eugenia crenulata (Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00058/DES00058541_lg.jpg"
"2270467367","Eugenia crenulata (Sw.) Willd.",19.366667,-71.283333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:09.062+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",800,"NORTH_AMERICA","Santiago Rodriguez",1999,6,15,"1999-06-15",166,166,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:09.062+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111202","http://creativecommons.org/licenses/by/4.0/",FALSE,"1111202","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"T. Clase et al.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1283","1111202","Bosque nublado latifoliado.","reviewed - high confidence","eb558294-92ca-4fa6-b857-ea37a4614bf9",NA,"Cordillera Central. Paraje Los Ramones; Riito Malo, Parque A. Bermudez.","2270467367","eb558294-92ca-4fa6-b857-ea37a4614bf9","47801","ASU0009945","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.",NA,"255551","ecologicallyOccursWith: Cyrilla|ecologicallyOccursWith: Brunellia|ecologicallyOccursWith: Belschmiedia","San Jose de Las Matas","Plants",10000,"ksanderford","273-015E; 2132-353N.; Arbusto de 3m; botones y flores blancas.","flowers","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009945a_lg.jpg"
"2270673033","Eugenia crenulata (Sw.) Willd.",18.7533,-70.7083,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.676+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","Puerto Plata",1997,10,14,"1997-10-14",287,287,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.676+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762710","http://creativecommons.org/licenses/by/4.0/",FALSE,"762710","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"F. Jimenez; A. Veloz","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"2436","762710","En las areas verdes (jardin)",NA,"cf766fbb-c44b-45b7-956a-1825dc37eeaa",NA,"Cordillera Septentrional: en la cima de la Loma Isabel de Torres.","2270673033","cf766fbb-c44b-45b7-956a-1825dc37eeaa","47801","ASU0009948","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.",NA,"255257",NA,NA,"Plants",NA,NA,"Arbol de 4m; fruto rojo-marron cuando maduro.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009948_lg.jpg"
"2270674361","Eugenia crenulata (Sw.) Willd.",18.0583,-71.4167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.756+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","Barahona",1995,6,8,"1995-06-08",159,159,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.756+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762714","http://creativecommons.org/licenses/by/4.0/",FALSE,"762714","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"R. Garcia; F. Jimenez, G. Caminero, D. Hoener","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"4849","762714","Bosque seco.",NA,"9d3b1c04-58a0-4b50-80cd-155d69cb7d8d",NA,"Sierra de Bahoruco: Aprox. 19km al NO del poblado Higuero; O del lugar que le llaman el Tunal, camino a Los Jobitos, Hoyo de Palempito.","2270674361","9d3b1c04-58a0-4b50-80cd-155d69cb7d8d","47801","ASU0009933","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.",NA,"220991","ecologicallyOccursWith: Phyllostylon|ecologicallyOccursWith: Arcoa|ecologicallyOccursWith: Savia|ecologicallyOccursWith: Ziziphys",NA,"Plants",NA,NA,"Arbusto, 1m de alto, fruto pubescente.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009933_lg.jpg"
"2270675309","Eugenia crenulata (Sw.) Willd.",18.65,-69.9667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.760+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",NA,"NORTH_AMERICA","Distrito Nacional",1995,7,1,"1995-07-01",182,182,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.760+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762711","http://creativecommons.org/licenses/by/4.0/",FALSE,"762711","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"A. Veloz; A. Luisa Monegro, R. Garcia y M. Mejia","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"42","762711","Sobre suelo serpentino, afloramiento de rocas y poca materia organica.",NA,"b46d32b6-da8d-4bef-ab62-b254d6bcbfc5",NA,"Sierra Prieta, noroeste de Villa Mella, camino a Yamasa, al norte de la Loma Sierra Prieta.","2270675309","b46d32b6-da8d-4bef-ab62-b254d6bcbfc5","47801","ASU0009949","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.",NA,"255501","ecologicallyOccursWith: Croton impressus|ecologicallyOccursWith: Piptocoma rufescens|ecologicallyOccursWith: Byrsonima crassifolia|ecologicallyOccursWith: Scolosanthus densiflorusy|ecologicallyOccursWith: Phyllanthus nummularoides",NA,"Plants",NA,NA,"Arbusto de 1.5m, con frutos color verde-rojizos.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009949_lg.jpg"
"2270679256","Eugenia crenulata (Sw.) Willd.",18.3167,-69.9667,"gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.994+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",60,NA,"Distrito Nacional",1995,8,5,"1995-08-05",217,217,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.994+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768515","http://creativecommons.org/licenses/by/4.0/",FALSE,"768515","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"A. Veloz","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"321","768515","Sobre suelo serpentino.",NA,"d3d0b909-dd89-42ff-8e27-964c84f2d51d",NA,"Sierra Prieta; al noroeste de Villa Mella, camino a Yamasa. En las margenes del arroyo Tosa, ubicado en la parte noroeste de la Loma Sierra Prieta. Proximo al area minerada.","2270679256","d3d0b909-dd89-42ff-8e27-964c84f2d51d","47801","ASU0009946","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.","none","255539",NA,NA,"Plants",NA,NA,"Arbusto de 2m, con frutos color verde.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009946_lg.jpg"
"2270675564","Eugenia crenulata (Sw.) Willd.",18.0917,-71.6333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.622+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417172,6,7707728,220,690,5014,3177662,5417172,5417172,"Eugenia crenulata (Sw.) Willd.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia crenulata","Eugenia","crenulata","SPECIES","ACCEPTED","NE",590,"NORTH_AMERICA","Pedernales",1993,5,12,"1993-05-12",132,132,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.622+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762707","http://creativecommons.org/licenses/by/4.0/",FALSE,"762707","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"R. Garcia; G. Caminero, D. Hoener.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"4644","762707","Bosque de transicion seco-humedo.",NA,"f0e2b05b-1efb-4220-8e57-de9d7d1c49fe",NA,"Sierr de Bahoruco: En el lugar llamado La Ceiba.","2270675564","f0e2b05b-1efb-4220-8e57-de9d7d1c49fe","47801","ASU0009952","ASU","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Eugenia crenulata (Sw.) Willd.",NA,"255234","ecologicallyOccursWith: Eugenia|ecologicallyOccursWith: Amyris oxandra|ecologicallyOccursWith: Myrcia","Las Mercedes","Plants",NA,NA,"Arbusto, 3m de alto, flor blanca.","flowers",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009952_lg.jpg"
