"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","informationWithheld","occurrenceRemarks","gadm","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","higherGeography","institutionKey","recordNumber","habitat","institutionID","nomenclaturalCode","county","language","type","higherClassification","networkKeys","individualCount","lifeStage","elevation","collectionKey","islandGroup","island","locality","collectionID","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","associatedOccurrences","associatedTaxa","infraspecificEpithet","elevationAccuracy","verbatimTaxonRank","dynamicProperties","reproductiveCondition","preparations","disposition","previousIdentifications","ownerInstitutionCode","georeferencedBy","georeferencedDate","georeferenceSources","typeStatus","georeferenceRemarks","georeferenceProtocol","municipality","fieldNumber","verbatimElevation","distanceFromCentroidInMeters","eventRemarks","gadm.level0.gid","gadm.level0.name","locationRemarks","acceptedNameUsage","typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","eventID","accessRights","organismID","media_url"
"2572993220","Psidium longipes (O.Berg) McVaugh",23.583333,-75.266667,"cdc,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.480+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT","1974-01-01T00:00:00","NORTH_AMERICA","Long Island",1974,7,8,"1974-07-08",189,189,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.480+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465945","all rights reserved",FALSE,"15465945","none","none",FALSE,NA,"Hill, S. R.","SRH","WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","University of Vermont","15465945",NA,"July 8, 1974",NA,NA,"2572993220","f952012f-684c-4f78-ae02-28be0545bfb2","48254","UVMVT231709","VT",NA,NA,NA,"Psidium longipes (O.Berg) McVaugh",2530,NA,"Uncommon; Flowers white, shrub 5 ft tall",NA,NA,NA,NA,NA,NA,NA,"5c317c20-a640-4f0d-853c-ce104d3241df","2434","Wet area",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium",NA,NA,NA,NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,NA,"along road from Inn to Queen's Highway, Stella Maris","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,"f952012f-684c-4f78-ae02-28be0545bfb2","http://creativecommons.org/licenses/by-nc/3.0/","O'Neill, E. E. O.",NA,"Mangroves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231709_lg.jpg"
"122992694","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:51.245+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1973,9,25,"1973-09-25",268,268,NA,"2024-01-24T21:04:51.245+00:00",NA,"all rights reserved",FALSE,"4E5CA56B-A965-4A59-85F6-3ECF1AE743AA","none","none",FALSE,NA,"D. S. Correll, H. B. Correll",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"4E5CA56B-A965-4A59-85F6-3ECF1AE743AA",NA,NA,NA,"Herbarium","122992694","4E5CA56B-A965-4A59-85F6-3ECF1AE743AA",NA,"19052","FTG",NA,NA,"197317","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","40115",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/19052.jpg"
"122992693","Psidium longipes (O.Berg) McVaugh",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:50.353+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1973,9,15,"1973-09-15",258,258,NA,"2024-01-24T21:04:50.353+00:00",NA,"all rights reserved",FALSE,"EC4366ED-16B9-486F-BDEE-701D618C04B4","none","none",FALSE,NA,"D. S. Correll, H. B. Correll",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"EC4366ED-16B9-486F-BDEE-701D618C04B4",NA,NA,NA,"Herbarium","122992693","EC4366ED-16B9-486F-BDEE-701D618C04B4",NA,"18808","FTG",NA,NA,"197318","Psidium longipes (O.Berg) McVaugh",72324,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America|Florida|Miami-Dade","62338caa-c755-4560-b50e-438f5ec4820a","40074",NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/18808.jpg"
"122992682","Mosiera longipes (O.Berg) Small",23.5748,-75.8897,"cdc,gass84,rdativ,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:22.214+00:00",275,"PRESERVED_SPECIMEN","PRESENT",3185158,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Mosiera","longipes","SPECIES","ACCEPTED","NT",NA,"NORTH_AMERICA","Exuma",1971,3,30,"1971-03-30",89,89,NA,"2024-01-24T21:05:22.214+00:00",NA,"all rights reserved",FALSE,"8566FBB5-FA1C-46C4-B57E-97DA063F9C5D","none","none",FALSE,NA,"N. H. Nickerson, W. Phippen",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA",NA,"8566FBB5-FA1C-46C4-B57E-97DA063F9C5D",NA,NA,"Large-leaved, South Dock area Great Exuma Is.","Herbarium","122992682","8566FBB5-FA1C-46C4-B57E-97DA063F9C5D",NA,"15371","FTG",NA,NA,"196388","Mosiera longipes (O.Berg) Small",5421,NA,NA,NA,NA,NA,NA,NA,NA,"Bahamas|Exuma","62338caa-c755-4560-b50e-438f5ec4820a","3368","South Dock area","urn:lsid:biocol.org:col:15568","ICN",NA,"en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Large-leaved, South Dock area Great Exuma Is.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""habit"":""low shrub with whiote flowers""}",NA,NA,NA,NA,NA,"USFWI","2021-07-20 08:49:40.62","GEOLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/15371.jpg"
"122992429","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:27.901+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1970,3,31,"1970-03-31",90,90,NA,"2024-01-24T21:05:27.901+00:00",NA,"all rights reserved",FALSE,"9EAEC8F8-441E-454E-908C-67D753910952","none","none",FALSE,NA,"W. L. Stern, B. G. Beaman, R. W. Kiger, R. B. Miller, R. E. Phipps, B. N. Rock",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"9EAEC8F8-441E-454E-908C-67D753910952",NA,NA,NA,"Herbarium","122992429","9EAEC8F8-441E-454E-908C-67D753910952",NA,"11092","FTG",NA,NA,"187146","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","2861",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11092.jpg"
"122992976","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:50.104+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1969,7,3,"1969-07-03",184,184,NA,"2024-01-24T21:04:50.104+00:00",NA,"all rights reserved",FALSE,"816D66B5-15C5-44D2-92BB-A38CCBAEB0F0","none","none",FALSE,NA,"W. T. Gillis",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"816D66B5-15C5-44D2-92BB-A38CCBAEB0F0",NA,NA,NA,"Herbarium","122992976","816D66B5-15C5-44D2-92BB-A38CCBAEB0F0",NA,"3005","FTG",NA,NA,"169290","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","8316",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/3005.jpg"
"122992402","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:42.378+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1965,4,24,"1965-04-24",114,114,NA,"2024-01-24T21:04:42.378+00:00",NA,"all rights reserved",FALSE,"ED08E6C3-B4EF-425C-B61B-8109D5B30A1C","none","none",FALSE,NA,"A. F. Bellenger",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"ED08E6C3-B4EF-425C-B61B-8109D5B30A1C",NA,NA,NA,"Herbarium","122992402","ED08E6C3-B4EF-425C-B61B-8109D5B30A1C",NA,"102217","FTG",NA,NA,"204301","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a","190",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/102217.jpg"
"122992435","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:14.011+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1964,6,24,"1964-06-24",176,176,NA,"2024-01-24T21:05:14.011+00:00",NA,"all rights reserved",FALSE,"F2C1E381-20A0-4852-AF68-1ADE10E54FCE","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"F2C1E381-20A0-4852-AF68-1ADE10E54FCE",NA,NA,NA,"Herbarium","122992435","F2C1E381-20A0-4852-AF68-1ADE10E54FCE",NA,"11218","FTG",NA,NA,"180814","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11218.jpg"
"122992430","Psidium longipes (O.Berg) McVaugh",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:09.596+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1963,4,20,"1963-04-20",110,110,NA,"2024-01-24T21:05:09.596+00:00",NA,"all rights reserved",FALSE,"F45FE65E-0C09-482F-A32E-A9271943903D","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"F45FE65E-0C09-482F-A32E-A9271943903D",NA,NA,NA,"Herbarium","122992430","F45FE65E-0C09-482F-A32E-A9271943903D",NA,"11122","FTG",NA,NA,"182162","Psidium longipes (O.Berg) McVaugh",72324,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America|Florida|Miami-Dade","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11122.jpg"
"122992603","Psidium longipes (O.Berg) McVaugh",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:19.869+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1963,5,16,"1963-05-16",136,136,NA,"2024-01-24T21:05:19.869+00:00",NA,"all rights reserved",FALSE,"1AF8ED49-7E02-4F81-BFCC-7DD4CC0041C2","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"1AF8ED49-7E02-4F81-BFCC-7DD4CC0041C2",NA,NA,NA,"Herbarium","122992603","1AF8ED49-7E02-4F81-BFCC-7DD4CC0041C2",NA,"13552","FTG",NA,NA,"189703","Psidium longipes (O.Berg) McVaugh",72324,NA,NA,NA,NA,NA,NA,NA,NA,"United States of America|Florida|Miami-Dade","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/13552.jpg"
"122992434","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:21.460+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1963,6,13,"1963-06-13",164,164,NA,"2024-01-24T21:05:21.460+00:00",NA,"all rights reserved",FALSE,"20560549-F8B6-43B9-A56F-9D06822CC780","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"20560549-F8B6-43B9-A56F-9D06822CC780",NA,NA,NA,"Herbarium","122992434","20560549-F8B6-43B9-A56F-9D06822CC780",NA,"11217","FTG",NA,NA,"187148","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11217.jpg"
"122992437","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:06.518+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1963,6,13,"1963-06-13",164,164,NA,"2024-01-24T21:05:06.518+00:00",NA,"all rights reserved",FALSE,"9693B789-3469-40E5-AE6A-B410CDCE17E0","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"9693B789-3469-40E5-AE6A-B410CDCE17E0",NA,NA,NA,"Herbarium","122992437","9693B789-3469-40E5-AE6A-B410CDCE17E0",NA,"11226","FTG",NA,NA,"187150","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11226.jpg"
"122992607","Psidium longipes (O.Berg) McVaugh",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:07.802+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5419609,6,7707728,220,690,5014,3185119,3185158,3185158,"Mosiera longipes (O.Berg) Small","Plantae","Tracheophyta","Myrtales","Myrtaceae","Mosiera","Mosiera longipes","Psidium","longipes","SPECIES","SYNONYM","NT",NA,"NORTH_AMERICA","Florida",1963,6,13,"1963-06-13",164,164,NA,"2024-01-24T21:05:07.802+00:00",NA,"all rights reserved",FALSE,"CED81A9B-B411-48F5-9535-1E4B215EE75B","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"CED81A9B-B411-48F5-9535-1E4B215EE75B",NA,NA,NA,"Herbarium","122992607","CED81A9B-B411-48F5-9535-1E4B215EE75B",NA,"13556","FTG",NA,NA,"192408","Psidium longipes (O.Berg) McVaugh",14542,NA,NA,"none",NA,NA,NA,NA,NA,"United States of America|Florida|Monroe","62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe","en","PhysicalObject","Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/13556.jpg"
