"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","continent","elevation","institutionKey","collectionKey","recordNumber","locality","networkKeys","otherCatalogNumbers","nomenclaturalCode","institutionID","higherClassification","individualCount","higherGeography","collectionID","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","preparations","islandGroup","media_url"
"1830987782","Myrceugenia schulzei Johow",-33.78453,-80.76525,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:23.857+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,8,"2011-02-08",39,39,NA,"2024-07-30T04:51:23.857+00:00","https://wu.jacq.org/WU0069344","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069344","none","none",FALSE,NA,"Greimler,J. et al. 19649|Greimler,J., Ruiz,E., Novoa,P. & Arredondo Jr.,D.","Greimler,J., Ruiz,E., Novoa,P. & Arredondo Jr.,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069344",NA,NA,NA,NA,"Herbarium WU","1830987782","https://wu.jacq.org/WU0069344",NA,"0069344","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",390,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19649","Juan Fernandez Archipelago. Masafuera Island. Quebrada Playa Ancha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359701.jpg"
"1830987870","Myrceugenia schulzei Johow",-33.78464,-80.76289,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:23.842+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,8,"2011-02-08",39,39,NA,"2024-07-30T04:51:23.842+00:00","https://wu.jacq.org/WU0069361","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069361","none","none",FALSE,NA,"Greimler,J. et al. 19647|Greimler,J., Ruiz,E., Novoa,P. & Arredondo Jr.,D.","Greimler,J., Ruiz,E., Novoa,P. & Arredondo Jr.,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069361",NA,NA,NA,NA,"Herbarium WU","1830987870","https://wu.jacq.org/WU0069361",NA,"0069361","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",360,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19647","Juan Fernandez Archipelago. Masafuera Island. Quebrada Playa Ancha al sur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359700.jpg"
"1830987789","Myrceugenia schulzei Johow",-33.72969,-80.79489,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.113+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,5,"2011-02-05",36,36,NA,"2024-07-30T04:51:24.113+00:00","https://wu.jacq.org/WU0069398","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069398","none","none",FALSE,NA,"Ruiz,E., Novoa,P., González,M. & Bacho,D.|Ruiz,E. et al. 20017","Ruiz,E., Novoa,P., González,M. & Bacho,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069398",NA,NA,NA,NA,"Herbarium WU","1830987789","https://wu.jacq.org/WU0069398",NA,"0069398","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",492,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","20017","Juan Fernandez Archipelago. Masafuera Island. Quebrada Sanchéz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359653.jpg"
"1830987776","Myrceugenia schulzei Johow",-33.77508,-80.76781,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.112+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,8,"2011-02-08",39,39,NA,"2024-07-30T04:51:24.112+00:00","https://wu.jacq.org/WU0069399","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069399","none","none",FALSE,NA,"Stuessy,T. et al. 19441|Stuessy,T., Ruiz,E. & López,B.","Stuessy,T., Ruiz,E. & López,B.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069399",NA,NA,NA,NA,"Herbarium WU","1830987776","https://wu.jacq.org/WU0069399",NA,"0069399","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",80,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19441","Juan Fernandez Archipelago. Masafuera Island. Quebrada Vacas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359659.jpg"
"1830987777","Myrceugenia schulzei Johow",-33.72867,-80.79125,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.172+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,17,"2011-02-17",48,48,NA,"2024-07-30T04:51:24.172+00:00","https://wu.jacq.org/WU0069400","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069400","none","none",FALSE,NA,"López-Sepúlveda,P. et al. 19678|López-Sepúlveda,P., López,B., Paredes,E. & Arredondo Jr.,D.","López-Sepúlveda,P., López,B., Paredes,E. & Arredondo Jr.,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069400",NA,NA,NA,NA,"Herbarium WU","1830987777","https://wu.jacq.org/WU0069400",NA,"0069400","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",400,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19678","Juan Fernandez Archipelago. Masafuera Island. Plano Sanchez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359704.jpg"
"1830987914","Myrceugenia schulzei Johow",-33.76114,-80.77047,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.170+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,2,"2011-02-02",33,33,NA,"2024-07-30T04:51:24.170+00:00","https://wu.jacq.org/WU0069408","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069408","none","none",FALSE,NA,"Peñailillo,P. & Gatica,A.|Peñailillo,P. & Gatica,A. 19800","Peñailillo,P. & Gatica,A.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069408",NA,NA,NA,NA,"Herbarium WU","1830987914","https://wu.jacq.org/WU0069408",NA,"0069408","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",466,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19800","Juan Fernandez Archipelago. Masafuera Island. Quebrada del Maqui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359648.jpg"
"1830987874","Myrceugenia schulzei Johow",-33.74639,-80.77797,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.169+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,5,"2011-02-05",36,36,NA,"2024-07-30T04:51:24.169+00:00","https://wu.jacq.org/WU0069409","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069409","none","none",FALSE,NA,"Stuessy,T. & Baeza,C.|Stuessy,T. & Baeza,C. 19433","Stuessy,T. & Baeza,C.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069409",NA,NA,NA,NA,"Herbarium WU","1830987874","https://wu.jacq.org/WU0069409",NA,"0069409","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",90,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19433","Juan Fernandez Archipelago. Masafuera Island. Quebrada Pasto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/369575.jpg"
"1830987772","Myrceugenia schulzei Johow",-33.72725,-80.79625,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.158+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,17,"2011-02-17",48,48,NA,"2024-07-30T04:51:24.158+00:00","https://wu.jacq.org/WU0069411","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069411","none","none",FALSE,NA,"López-Sepúlveda,P., López,B., Paredes,E. & Arredondo Jr.,D.|López-Sepúlveda,P. et al. 19681","López-Sepúlveda,P., López,B., Paredes,E. & Arredondo Jr.,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069411",NA,NA,NA,NA,"Herbarium WU","1830987772","https://wu.jacq.org/WU0069411",NA,"0069411","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",350,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19681","Juan Fernandez Archipelago. Masafuera Island. Quebrada Larga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359705.jpg"
"1830987852","Myrceugenia schulzei Johow",-33.76542,-80.77072,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.160+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,1,"2011-02-01",32,32,NA,"2024-07-30T04:51:24.160+00:00","https://wu.jacq.org/WU0069417","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069417","none","none",FALSE,NA,"Stuessy,T., Greimler,J., López-Sepúlveda,P., Peñailillo,P., Baeza,C., Ruiz,E., Novoa,P., Gatica,A., López,B., Paredes,E., González,M. & Arredondo,D. Jr.|Stuessy,T. et al. 19402","Stuessy,T. et. al.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069417",NA,NA,NA,NA,"Herbarium WU","1830987852","https://wu.jacq.org/WU0069417",NA,"0069417","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",140,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19402","Juan Fernandez Archipelago. Masafuera Island. Quebrada Casas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359657.jpg"
"1830987849","Myrceugenia schulzei Johow",-33.75703,-80.77081,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.159+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,4,"2011-02-04",35,35,NA,"2024-07-30T04:51:24.159+00:00","https://wu.jacq.org/WU0069418","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069418","none","none",FALSE,NA,"Stuessy,T. & Baeza,C.|Stuessy,T. & Baeza,C. 19429","Stuessy,T. & Baeza,C.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069418",NA,NA,NA,NA,"Herbarium WU","1830987849","https://wu.jacq.org/WU0069418",NA,"0069418","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",517,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","19429","Juan Fernandez Archipelago. Masafuera Island. Quebrada Chozas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359655.jpg"
"1830987767","Myrceugenia schulzei Johow",-33.73419,-80.80456,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.157+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,4,"2011-02-04",35,35,NA,"2024-07-30T04:51:24.157+00:00","https://wu.jacq.org/WU0069419","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069419","none","none",FALSE,NA,"Ruiz,E. et al. 20015|Ruiz,E., Novoa,P., González,M. & Bacho,D.","Ruiz,E., Novoa,P., González,M. & Bacho,D.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069419",NA,NA,NA,NA,"Herbarium WU","1830987767","https://wu.jacq.org/WU0069419",NA,"0069419","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",668,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","20015","Juan Fernandez Archipelago. Masafuera Island. Plano de Tolten.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359652.jpg"
"1830987771","Myrceugenia schulzei Johow",-33.76864,-80.76503,"cdc,txmatfuz,colmafu,inmafu","0afba960-be3b-4202-a7de-736ae05aec9e","58520c30-bafb-11d9-8e53-b8a03c50a862","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-30T04:49:44.170+00:00","2024-07-30T04:51:24.157+00:00",310,"PRESERVED_SPECIMEN","PRESENT",5793063,6,7707728,220,690,5014,3185514,5793063,5793063,"Myrceugenia schulzei Johow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia schulzei","Myrceugenia","schulzei","SPECIES","ACCEPTED","VU",NA,NA,NA,NA,2011,2,2,"2011-02-02",33,33,NA,"2024-07-30T04:51:24.157+00:00","https://wu.jacq.org/WU0069420","Usage Conditions Apply",FALSE,"https://wu.jacq.org/WU0069420","none","none",FALSE,NA,"López-Sepúlveda,P., Baeza,C. & Ruiz,E.|López-Sepúlveda,P. et al. 20000","López-Sepúlveda,P., Baeza,C. & Ruiz,E.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://wu.jacq.org/WU0069420",NA,NA,NA,NA,"Herbarium WU","1830987771","https://wu.jacq.org/WU0069420",NA,"0069420","WU",NA,NA,NA,"Myrceugenia schulzei Johow",NA,"SOUTH_AMERICA",424,"0b7d2b05-71f6-4654-8682-afaa0a3bcfd1","92f12d36-0d03-4a0c-9716-0f04c9dc359e","20000","Juan Fernandez Archipelago. Masafuera Island. Filo el Barril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/WU/359703.jpg"
